"account_type","guid","race","class","level","primary_profession_count","primary_professions","secondary_profession_count","secondary_professions","riding_skill"
"RNDBOT","26396","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26397","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26398","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26399","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26400","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26401","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26402","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","26403","8","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26404","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26405","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26406","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26407","2","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","26408","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26409","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26410","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26411","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26412","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26413","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26414","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26415","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26416","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26417","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26418","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26419","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26420","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26421","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26422","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26423","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26424","3","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26425","8","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26426","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26427","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26428","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26429","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26430","6","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26431","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26432","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26433","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26434","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26435","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26436","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26437","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26438","3","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26439","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26440","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26441","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26442","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26443","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26444","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26445","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26446","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26447","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26448","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26449","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26450","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26451","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26452","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26453","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26454","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26455","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26456","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26457","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26458","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26459","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26460","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26461","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26462","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26463","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26464","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26465","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26466","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26467","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26468","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","26469","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26470","7","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26471","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26472","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26473","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26474","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26475","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26476","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26477","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26478","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26479","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26480","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","26481","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26482","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26483","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26484","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26485","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26486","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26487","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26488","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26489","8","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26490","8","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","26491","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26492","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26493","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26494","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26495","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26496","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26497","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26498","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26499","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26500","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26501","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26502","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26503","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26504","5","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26505","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26506","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26507","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26508","5","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26509","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26510","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26511","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26512","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26513","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26514","8","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26515","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26516","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26517","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26518","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26519","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26520","2","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26521","6","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26522","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26523","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26524","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26525","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26526","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26527","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26528","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26529","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26530","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26531","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26532","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26533","3","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26534","6","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26535","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","26536","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26537","8","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","26538","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26539","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26540","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26541","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26542","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26543","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26544","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26545","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26546","2","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","26547","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26548","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26549","5","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26550","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26551","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26552","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26553","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26554","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26555","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26556","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26557","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26558","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26559","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26560","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26561","8","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26562","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26563","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26564","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26565","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26566","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26567","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26568","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26569","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26570","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26571","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26572","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26573","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26574","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26575","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26576","3","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26577","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26578","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26579","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26580","8","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","26581","8","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26582","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26583","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26584","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26585","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26586","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26587","5","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26588","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26589","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26590","3","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26591","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26592","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26593","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26594","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26595","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26596","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26597","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26598","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26599","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26600","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26601","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26602","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26603","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26604","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26605","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26606","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26607","8","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26608","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26609","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26610","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26611","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26612","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26613","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26614","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26615","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26616","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26617","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26618","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26619","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26620","3","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26621","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26622","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26623","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26624","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26625","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26626","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26627","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26628","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26629","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26630","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26631","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26632","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26633","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26634","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26635","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26636","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26637","3","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26638","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26639","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26640","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26641","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26642","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26643","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26644","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26645","5","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26646","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26647","8","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26648","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26649","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26650","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26651","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26652","8","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26653","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26654","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26655","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26656","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26657","5","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26658","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26659","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26660","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26661","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26662","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26663","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26664","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26665","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26666","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26667","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26668","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26669","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26670","4","5","2","0","NULL","0","NULL","NULL"
"RNDBOT","26671","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26672","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26673","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26674","5","1","3","0","NULL","0","NULL","NULL"
"RNDBOT","26675","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26676","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26677","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26678","6","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26679","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26680","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26681","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26682","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26683","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26684","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26685","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26686","8","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","26687","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26688","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26689","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26690","6","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26691","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26692","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26693","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26694","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26695","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26696","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26697","5","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26698","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26699","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26700","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26701","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26702","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26703","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26704","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26705","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26706","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26707","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26708","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26709","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26710","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","26711","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26712","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26713","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26714","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26715","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26716","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26717","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26718","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26719","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26720","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26721","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26722","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26723","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26724","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26725","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26726","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26727","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26728","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","26729","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26730","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26731","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26732","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26733","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26734","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26735","6","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","26736","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","26737","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26738","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26739","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26740","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","26741","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","26742","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","26743","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26744","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","26745","10","1","1","0","NULL","0","NULL","NULL"
